ID: 00012679, Ngày phát hành: 06/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: TRUNG TÂM KỸ THUẬT TIÊU CHUẨN ĐO LƯỜNG CHẤT LƯỢNG 3
ID: 00000782, Ngày phát hành: 11/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ THIẾT BỊ ĐIỆN LÂM NGUYÊN
ID: 00000781, Ngày phát hành: 11/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ THIẾT BỊ ĐIỆN LÂM NGUYÊN
ID: 00001743, Ngày phát hành: 10/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH THƯƠNG MẠI THIẾT BỊ ĐIỆN ALPHA
ID: 00000650, Ngày phát hành: 24/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH MỘT THÀNH VIÊN DỊCH VỤ NHÀ HÀNG - KHÁCH SẠN PHẠM VÂN
ID: 00001658, Ngày phát hành: 24/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH WONDER KITCHEN
ID: 00001659, Ngày phát hành: 24/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH WONDER KITCHEN
ID: 00186576, Ngày phát hành: 26/06/2024, Kỳ kê khai: Quý 2/2024, Khách hàng: CÔNG TY CỔ PHẦN DỊCH VỤ HÀNG HÓA SÀI GÒN
ID: 00000520, Ngày phát hành: 26/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH VIỆT NAM MUSASHI PAINT
ID: 00013537, Ngày phát hành: 01/07/2024, Kỳ kê khai: Quý 3/2024, Khách hàng: CÔNG TY TNHH MELODY LOGISTICS
ID: 00013746, Ngày phát hành: 03/07/2024, Kỳ kê khai: Quý 3/2024, Khách hàng: CÔNG TY TNHH MELODY LOGISTICS
ID: 00000117, Ngày phát hành: 04/07/2024, Kỳ kê khai: Quý 3/2024, Khách hàng: CÔNG TY TRÁCH NHIỆM HỮU HẠN VINA TAK
ID: 00000245, Ngày phát hành: 26/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: Công Ty Cổ Phần Bigshop Việt Nam
ID: 00000239, Ngày phát hành: 31/05/2024, Kỳ kê khai: Tháng 5/2024, Khách hàng: CÔNG TY TNHH NGUỒN NHÂN LỰC XANH
ID: 00001002, Ngày phát hành: 05/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH THƯƠNG MẠI VIỆT XANH
ID: 00000465, Ngày phát hành: 11/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH VIỆT NAM MUSASHI PAINT
ID: 00001212, Ngày phát hành: 10/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH BẢO HỘ LAO ĐỘNG AN AN
ID: 00001322, Ngày phát hành: 06/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: LẠI DUY CÔNG
ID: 00000267, Ngày phát hành: 05/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI DỊCH VỤ VẬN TẢI SẮT THÉP HOÀNG PHÁT TÀI
ID: 00003724, Ngày phát hành: 25/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH HANKYU HANSHIN EXPRESS VIỆT NAM
ID: 00000007, Ngày phát hành: 27/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH DV PHÚ AN KHÁNH
ID: 00000481, Ngày phát hành: 15/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH VIỆT NAM MUSASHI PAINT
ID: 00027434, Ngày phát hành: 25/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY CỔ PHẦN GIAO NHẬN VẬN TẢI CON ONG
ID: 00000886, Ngày phát hành: 24/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: HỘ KINH DOANH KHA NHƯ THỦY
ID: 00000168, Ngày phát hành: 25/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH ITATSU VIỆT NAM
ID: 00000019, Ngày phát hành: 20/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH DỊCH VỤ CƠ KHÍ QUANG ANH
ID: 00000007, Ngày phát hành: 27/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH DV PHÚ AN KHÁNH
ID: 00000007, Ngày phát hành: 27/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH DV PHÚ AN KHÁNH
ID: 00000481, Ngày phát hành: 15/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH VIỆT NAM MUSASHI PAINT
ID: 00000007, Ngày phát hành: 27/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH DV PHÚ AN KHÁNH
ID: 00000481, Ngày phát hành: 15/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH VIỆT NAM MUSASHI PAINT
ID: 00027434, Ngày phát hành: 25/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY CỔ PHẦN GIAO NHẬN VẬN TẢI CON ONG
ID: 00000886, Ngày phát hành: 24/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: HỘ KINH DOANH KHA NHƯ THỦY
ID: 00000168, Ngày phát hành: 25/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH ITATSU VIỆT NAM
ID: 00000019, Ngày phát hành: 20/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH DỊCH VỤ CƠ KHÍ QUANG ANH
ID: 00001004, Ngày phát hành: 25/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH E.U.C
ID: 00000008, Ngày phát hành: 27/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH DV PHÚ AN KHÁNH
ID: 00000850, Ngày phát hành: 27/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH HUẤN LUYỆN VÀ KIỂM ĐỊNH AN TOÀN 3
ID: 00001474, Ngày phát hành: 25/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH THIẾT BỊ MÁY MÓC HUỲNH ANH
ID: 00000125, Ngày phát hành: 29/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ XÂY DỰNG PCCC HÙNG VƯƠNG
ID: 00001460, Ngày phát hành: 24/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH THIẾT BỊ MÁY MÓC HUỲNH ANH
ID: 00000418, Ngày phát hành: 27/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH THƯƠNG MẠI DV SẢN XUẤT THÀNH ĐẠT
ID: 00003725, Ngày phát hành: 25/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH HANKYU HANSHIN EXPRESS VIỆT NAM
ID: 00036341, Ngày phát hành: 15/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH COLUMBIA ASIA BÌNH DƯƠNG
ID: 00000198, Ngày phát hành: 26/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VẬN TẢI HIỆP TRÍ
ID: 00000170, Ngày phát hành: 06/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VẬN TẢI HIỆP TRÍ
ID: 00004870, Ngày phát hành: 20/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH KHÍ CÔNG NGHIỆP MESSER VIỆT NAM
ID: 00000746, Ngày phát hành: 03/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH SẢN XUẤT - THƯƠNG MẠI - DỊCH VỤ HOÀNG HƯNG
ID: 00000782, Ngày phát hành: 11/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ THIẾT BỊ ĐIỆN LÂM NGUYÊN
ID: 00000781, Ngày phát hành: 11/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ THIẾT BỊ ĐIỆN LÂM NGUYÊN
ID: 00001743, Ngày phát hành: 10/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH THƯƠNG MẠI THIẾT BỊ ĐIỆN ALPHA
ID: 00000650, Ngày phát hành: 24/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH MỘT THÀNH VIÊN DỊCH VỤ NHÀ HÀNG - KHÁCH SẠN PHẠM VÂN
ID: 00001658, Ngày phát hành: 24/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH WONDER KITCHEN
ID: 00001659, Ngày phát hành: 24/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH WONDER KITCHEN
ID: 00186576, Ngày phát hành: 26/06/2024, Kỳ kê khai: Quý 2/2024, Khách hàng: CÔNG TY CỔ PHẦN DỊCH VỤ HÀNG HÓA SÀI GÒN
ID: 00000520, Ngày phát hành: 26/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH VIỆT NAM MUSASHI PAINT
ID: 00013537, Ngày phát hành: 01/07/2024, Kỳ kê khai: Quý 3/2024, Khách hàng: CÔNG TY TNHH MELODY LOGISTICS
ID: 00013746, Ngày phát hành: 03/07/2024, Kỳ kê khai: Quý 3/2024, Khách hàng: CÔNG TY TNHH MELODY LOGISTICS
ID: 00000117, Ngày phát hành: 04/07/2024, Kỳ kê khai: Quý 3/2024, Khách hàng: CÔNG TY TRÁCH NHIỆM HỮU HẠN VINA TAK
ID: 00000245, Ngày phát hành: 26/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: Công Ty Cổ Phần Bigshop Việt Nam
ID: 00000239, Ngày phát hành: 31/05/2024, Kỳ kê khai: Tháng 5/2024, Khách hàng: CÔNG TY TNHH NGUỒN NHÂN LỰC XANH
ID: 00001002, Ngày phát hành: 05/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH THƯƠNG MẠI VIỆT XANH
ID: 00000465, Ngày phát hành: 11/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH VIỆT NAM MUSASHI PAINT
ID: 00001212, Ngày phát hành: 10/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH BẢO HỘ LAO ĐỘNG AN AN
ID: 00001322, Ngày phát hành: 06/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: LẠI DUY CÔNG
ID: 00000267, Ngày phát hành: 05/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI DỊCH VỤ VẬN TẢI SẮT THÉP HOÀNG PHÁT TÀI
ID: 00003724, Ngày phát hành: 25/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH HANKYU HANSHIN EXPRESS VIỆT NAM
ID: 00000655, Ngày phát hành: 25/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH MỘT THÀNH VIÊN DỊCH VỤ NHÀ HÀNG - KHÁCH SẠN PHẠM VÂN
ID: 00000630, Ngày phát hành: 20/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH MỘT THÀNH VIÊN DỊCH VỤ NHÀ HÀNG - KHÁCH SẠN PHẠM VÂN
ID: 00000674, Ngày phát hành: 29/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH MỘT THÀNH VIÊN DỊCH VỤ NHÀ HÀNG - KHÁCH SẠN PHẠM VÂN
ID: 00000018, Ngày phát hành: 11/06/2024, Kỳ kê khai: , Khách hàng: CÔNG TY CỔ PHẦN SCG VIỆT NAM
ID: 00001425, Ngày phát hành: 20/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH THIẾT BỊ MÁY MÓC HUỲNH ANH
ID: 03011596, Ngày phát hành: 02/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: Trung tâm Kinh doanh VNPT - Hà Nội - Chi nhánh Tổng công ty Dịch vụ Viễn thông
ID: 00000366, Ngày phát hành: 12/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH ĐẦU TƯ PHÁT TRIỂN THƯƠNG MẠI DÂY VÀ CÁP ĐIỆN HOÀNG PHÁT
ID: 00013442, Ngày phát hành: 12/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TRÁCH NHIỆM HỮU HẠN SCHNEIDER ELECTRIC VIỆT NAM
ID: 00001791, Ngày phát hành: 14/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH THƯƠNG MẠI THIẾT BỊ ĐIỆN ALPHA
ID: 00001770, Ngày phát hành: 13/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TNHH THƯƠNG MẠI THIẾT BỊ ĐIỆN ALPHA
ID: 00013642, Ngày phát hành: 13/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TRÁCH NHIỆM HỮU HẠN SCHNEIDER ELECTRIC VIỆT NAM
ID: 00013644, Ngày phát hành: 13/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TRÁCH NHIỆM HỮU HẠN SCHNEIDER ELECTRIC VIỆT NAM
ID: 00013641, Ngày phát hành: 13/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TRÁCH NHIỆM HỮU HẠN SCHNEIDER ELECTRIC VIỆT NAM
ID: 00013640, Ngày phát hành: 13/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TRÁCH NHIỆM HỮU HẠN SCHNEIDER ELECTRIC VIỆT NAM
ID: 00013638, Ngày phát hành: 13/06/2024, Kỳ kê khai: Tháng 6/2024, Khách hàng: CÔNG TY TRÁCH NHIỆM HỮU HẠN SCHNEIDER ELECTRIC VIỆT NAM
